"ID","TYPE","CURRENT_LOCATION","NEXT_LOCATION","CURRENT_OPERATION_NUMBER","WITH_1","WITH_2","DATETIME_BEGIN","DATETIME_END","DISTANCE_PARCOURUE"
"21","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T08:37:19Z","2015-11-12T08:39:34Z",0
"21","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T08:39:34Z","2015-11-12T08:46:20Z",117.31222163947
"21","PATIENT","Accueil_Attente","Accueil_General_1",NA,NA,NA,"2015-11-12T08:46:20Z","2015-11-12T08:46:31Z",117.31222163947
"21","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T08:46:31Z","2015-11-12T08:50:33Z",130.902702766269
"21","PATIENT","Accueil_General_1","Accueil_General_1",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T08:50:33Z","2015-11-12T08:53:24Z",130.902702766269
"21","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T08:53:24Z","2015-11-12T08:53:24Z",130.902702766269
"21","PATIENT","Accueil_General_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T08:53:24Z","2015-11-12T08:55:00Z",130.902702766269
"21","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T08:55:00Z","2015-11-12T08:55:52Z",243.714383859144
"21","PATIENT","Uro_Attente_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T08:55:52Z","2015-11-12T08:56:22Z",243.714383859144
"21","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T08:56:22Z","2015-11-12T08:56:22Z",270.965921528792
"21","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",1,"URO.IDE_Annonce(1)",NA,"2015-11-12T08:56:22Z","2015-11-12T09:24:51Z",270.965921528792
"21","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T09:24:51Z","2015-11-12T09:24:51Z",270.965921528792
"21","PATIENT","Uro_Bureau_Annonce_1","Sortie_Generale",NA,NA,NA,"2015-11-12T09:24:51Z","2015-11-12T09:26:34Z",270.965921528792
"21","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T09:26:34Z",NA,394.282873620111
"210","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T14:28:34Z","2015-11-12T14:30:49Z",0
"210","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T14:30:49Z","2015-11-12T14:33:49Z",138.923292918651
"210","PATIENT","Accueil_Attente","Accueil_General_1",NA,NA,NA,"2015-11-12T14:33:49Z","2015-11-12T14:34:00Z",138.923292918651
"210","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T14:34:00Z","2015-11-12T14:34:00Z",153.102189747802
"210","PATIENT","Accueil_General_1","Accueil_General_1",1,"ACCUEIL.Agent_Acc_1(4)",NA,"2015-11-12T14:34:00Z","2015-11-12T14:37:31Z",153.102189747802
"210","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T14:37:31Z","2015-11-12T14:37:31Z",153.102189747802
"210","PATIENT","Accueil_General_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(4)",NA,"2015-11-12T14:37:31Z","2015-11-12T14:39:07Z",153.102189747802
"210","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T14:39:07Z","2015-11-12T14:40:02Z",236.483535610887
"210","PATIENT","Uro_Attente_1","Uro_Box_3",NA,NA,NA,"2015-11-12T14:40:02Z","2015-11-12T14:40:26Z",236.483535610887
"210","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T14:40:26Z","2015-11-12T14:40:26Z",261.394618396773
"210","PATIENT","Uro_Box_3","Uro_Box_3",1,"URO.AS(1)",NA,"2015-11-12T14:40:26Z","2015-11-12T14:41:06Z",261.394618396773
"210","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T14:41:06Z","2015-11-12T14:41:06Z",261.394618396773
"210","PATIENT","Uro_Box_3","Uro_Box_3",2,"URO.MED(5)",NA,"2015-11-12T14:41:06Z","2015-11-12T14:59:07Z",261.394618396773
"210","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T14:59:07Z","2015-11-12T14:59:07Z",261.394618396773
"210","PATIENT","Uro_Box_3","Sortie_Generale",NA,NA,NA,"2015-11-12T14:59:07Z","2015-11-12T15:00:38Z",261.394618396773
"210","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T15:00:38Z",NA,358.112603265644
"215","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T14:32:48Z","2015-11-12T14:35:02Z",0
"215","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T14:35:02Z","2015-11-12T14:40:14Z",103.94978393454
"215","PATIENT","Accueil_Attente","Accueil_General_3",NA,NA,NA,"2015-11-12T14:40:14Z","2015-11-12T14:40:26Z",103.94978393454
"215","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T14:40:26Z","2015-11-12T14:40:26Z",117.094146764238
"215","PATIENT","Accueil_General_3","Accueil_General_3",1,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T14:40:26Z","2015-11-12T14:46:07Z",117.094146764238
"215","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T14:46:07Z","2015-11-12T14:46:07Z",117.094146764238
"215","PATIENT","Accueil_General_3","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T14:46:07Z","2015-11-12T14:47:43Z",117.094146764238
"215","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T14:47:43Z","2015-11-12T15:45:58Z",213.200534914776
"215","PATIENT","Uro_Attente_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T15:45:58Z","2015-11-12T15:46:29Z",213.200534914776
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T15:46:29Z","2015-11-12T15:46:29Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",1,"URO.AS(1)",NA,"2015-11-12T15:46:29Z","2015-11-12T15:47:29Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T15:47:29Z","2015-11-12T15:53:40Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",2,"URO.IDE(2)",NA,"2015-11-12T15:53:40Z","2015-11-12T16:01:38Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T16:01:38Z","2015-11-12T16:17:27Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",3,"URO.MED(5)","URO.IDE(1)","2015-11-12T16:17:27Z","2015-11-12T16:23:57Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T16:23:57Z","2015-11-12T16:23:57Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",4,"URO.IDE(1)",NA,"2015-11-12T16:23:57Z","2015-11-12T16:28:33Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T16:28:33Z","2015-11-12T16:28:33Z",248.243890620594
"215","PATIENT","Uro_Examen_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T16:28:33Z","2015-11-12T16:29:04Z",248.243890620594
"215","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T16:29:04Z","2015-11-12T16:29:49Z",277.385603472824
"215","PATIENT","Uro_Attente_1","Uro_Box_7",NA,NA,NA,"2015-11-12T16:29:49Z","2015-11-12T16:30:11Z",277.385603472824
"215","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T16:30:11Z","2015-11-12T16:30:11Z",303.490135040078
"215","PATIENT","Uro_Box_7","Uro_Box_7",1,"URO.AS(1)",NA,"2015-11-12T16:30:11Z","2015-11-12T16:31:13Z",303.490135040078
"215","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T16:31:13Z","2015-11-12T16:56:57Z",303.490135040078
"215","PATIENT","Uro_Box_7","Uro_Box_7",2,"URO.MED(5)",NA,"2015-11-12T16:56:57Z","2015-11-12T17:07:40Z",303.490135040078
"215","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T17:07:40Z","2015-11-12T17:07:40Z",303.490135040078
"215","PATIENT","Uro_Box_7","Sortie_Attente",NA,NA,NA,"2015-11-12T17:07:40Z","2015-11-12T17:09:07Z",303.490135040078
"215","PATIENT","Sortie_Attente","Sortie_Attente",NA,NA,NA,"2015-11-12T17:09:07Z","2015-11-12T17:09:28Z",384.53378178994
"215","PATIENT","Sortie_Attente",NA,NA,NA,NA,"2015-11-12T17:09:28Z","2015-11-12T17:09:34Z",384.53378178994
"215","PATIENT",NA,NA,NA,NA,NA,"2015-11-12T17:09:34Z","2015-11-12T17:09:34Z",389.519595756318
"215","PATIENT",NA,NA,1,"SORTIE_URO.Agent_Sortie(1)",NA,"2015-11-12T17:09:34Z","2015-11-12T17:11:29Z",389.519595756318
"215","PATIENT",NA,NA,NA,NA,NA,"2015-11-12T17:11:29Z","2015-11-12T17:11:29Z",389.519595756318
"215","PATIENT",NA,"Sortie_Generale",NA,NA,NA,"2015-11-12T17:11:29Z","2015-11-12T17:13:32Z",389.519595756318
"215","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T17:13:32Z",NA,513.057477724575
"22","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T08:38:03Z","2015-11-12T08:42:15Z",0
"22","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T08:42:15Z","2015-11-12T08:50:33Z",123.621933749284
"22","PATIENT","Accueil_Attente","Accueil_General_3",NA,NA,NA,"2015-11-12T08:50:33Z","2015-11-12T08:50:56Z",123.621933749284
"22","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T08:50:56Z","2015-11-12T08:53:24Z",134.470010621644
"22","PATIENT","Accueil_General_3","Accueil_General_3",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T08:53:24Z","2015-11-12T08:57:27Z",134.470010621644
"22","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T08:57:27Z","2015-11-12T08:57:27Z",134.470010621644
"22","PATIENT","Accueil_General_3","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T08:57:27Z","2015-11-12T09:00:39Z",134.470010621644
"22","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:00:39Z","2015-11-12T09:01:30Z",216.754626072555
"22","PATIENT","Uro_Attente_1","Uro_Box_5",NA,NA,NA,"2015-11-12T09:01:30Z","2015-11-12T09:02:05Z",216.754626072555
"22","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T09:02:05Z","2015-11-12T09:02:05Z",231.324277633858
"22","PATIENT","Uro_Box_5","Uro_Box_5",1,"URO.AS(2)",NA,"2015-11-12T09:02:05Z","2015-11-12T09:02:32Z",231.324277633858
"22","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T09:02:32Z","2015-11-12T09:03:42Z",231.324277633858
"22","PATIENT","Uro_Box_5","Uro_Box_5",2,"URO.MED(3)",NA,"2015-11-12T09:03:42Z","2015-11-12T09:08:12Z",231.324277633858
"22","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T09:08:12Z","2015-11-12T09:08:12Z",231.324277633858
"22","PATIENT","Uro_Box_5","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:08:12Z","2015-11-12T09:08:46Z",231.324277633858
"22","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:08:46Z","2015-11-12T09:10:40Z",248.302917330715
"22","PATIENT","Uro_Attente_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:10:40Z","2015-11-12T09:11:20Z",248.302917330715
"22","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:11:20Z","2015-11-12T09:12:34Z",271.743738268207
"22","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",1,"URO.AS(2)",NA,"2015-11-12T09:12:34Z","2015-11-12T09:14:40Z",271.743738268207
"22","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:14:40Z","2015-11-12T09:14:40Z",271.743738268207
"22","PATIENT","Uro_Debimetrie_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:14:40Z","2015-11-12T09:15:20Z",271.743738268207
"22","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:15:20Z","2015-11-12T09:15:53Z",289.744245726287
"22","PATIENT","Uro_Attente_1","Uro_Box_2",NA,NA,NA,"2015-11-12T09:15:53Z","2015-11-12T09:16:53Z",289.744245726287
"22","PATIENT","Uro_Box_2","Uro_Box_2",NA,NA,NA,"2015-11-12T09:16:53Z","2015-11-12T09:16:53Z",319.990512307133
"22","PATIENT","Uro_Box_2","Uro_Box_2",1,"URO.MED(3)",NA,"2015-11-12T09:16:53Z","2015-11-12T09:24:23Z",319.990512307133
"22","PATIENT","Uro_Box_2","Uro_Box_2",NA,NA,NA,"2015-11-12T09:24:23Z","2015-11-12T09:24:23Z",319.990512307133
"22","PATIENT","Uro_Box_2","Sortie_Generale",NA,NA,NA,"2015-11-12T09:24:23Z","2015-11-12T09:27:25Z",319.990512307133
"22","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T09:27:25Z",NA,419.524539086615
"226","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T14:46:40Z","2015-11-12T14:48:54Z",0
"226","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T14:48:54Z","2015-11-12T14:50:06Z",98.5583545339763
"226","PATIENT","Accueil_Attente","Accueil_Prio_1",NA,NA,NA,"2015-11-12T14:50:06Z","2015-11-12T14:50:17Z",98.5583545339763
"226","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T14:50:17Z","2015-11-12T14:50:17Z",110.121826731593
"226","PATIENT","Accueil_Prio_1","Accueil_Prio_1",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T14:50:17Z","2015-11-12T14:54:43Z",110.121826731593
"226","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T14:54:43Z","2015-11-12T14:54:43Z",110.121826731593
"226","PATIENT","Accueil_Prio_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T14:54:43Z","2015-11-12T14:56:19Z",110.121826731593
"226","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T14:56:19Z","2015-11-12T14:56:48Z",202.195731988676
"226","PATIENT","Uro_Attente_1","Uro_Box_5",NA,NA,NA,"2015-11-12T14:56:48Z","2015-11-12T14:57:05Z",202.195731988676
"226","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T14:57:05Z","2015-11-12T14:57:05Z",217.47313258366
"226","PATIENT","Uro_Box_5","Uro_Box_5",1,"URO.AS(1)",NA,"2015-11-12T14:57:05Z","2015-11-12T14:57:36Z",217.47313258366
"226","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T14:57:36Z","2015-11-12T14:57:36Z",217.47313258366
"226","PATIENT","Uro_Box_5","Uro_Box_5",2,"URO.MED(6)",NA,"2015-11-12T14:57:36Z","2015-11-12T15:02:22Z",217.47313258366
"226","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T15:02:22Z","2015-11-12T15:02:22Z",217.47313258366
"226","PATIENT","Uro_Box_5","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:02:22Z","2015-11-12T15:02:39Z",217.47313258366
"226","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:02:39Z","2015-11-12T15:03:38Z",236.05714077446
"226","PATIENT","Uro_Attente_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T15:03:38Z","2015-11-12T15:03:58Z",236.05714077446
"226","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T15:03:58Z","2015-11-12T15:03:58Z",259.900340612175
"226","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",1,"URO.AS(1)",NA,"2015-11-12T15:03:58Z","2015-11-12T15:05:18Z",259.900340612175
"226","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T15:05:18Z","2015-11-12T15:05:18Z",259.900340612175
"226","PATIENT","Uro_Debimetrie_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:05:18Z","2015-11-12T15:05:37Z",259.900340612175
"226","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:05:37Z","2015-11-12T15:05:55Z",283.651286199313
"226","PATIENT","Uro_Attente_1","Uro_Box_6",NA,NA,NA,"2015-11-12T15:05:55Z","2015-11-12T15:06:13Z",283.651286199313
"226","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T15:06:13Z","2015-11-12T15:31:03Z",300.914569514585
"226","PATIENT","Uro_Box_6","Uro_Box_6",1,"URO.MED(6)",NA,"2015-11-12T15:31:03Z","2015-11-12T15:35:18Z",300.914569514585
"226","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T15:35:18Z","2015-11-12T15:35:18Z",300.914569514585
"226","PATIENT","Uro_Box_6","Sortie_Generale",NA,NA,NA,"2015-11-12T15:35:18Z","2015-11-12T15:36:49Z",300.914569514585
"226","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T15:36:49Z",NA,408.117357190702
"227","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T14:46:49Z","2015-11-12T14:49:04Z",0
"227","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T14:49:04Z","2015-11-12T14:55:28Z",137.070411885249
"227","PATIENT","Accueil_Attente","Accueil_General_3",NA,NA,NA,"2015-11-12T14:55:28Z","2015-11-12T14:55:39Z",137.070411885249
"227","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T14:55:39Z","2015-11-12T14:55:39Z",149.296973764963
"227","PATIENT","Accueil_General_3","Accueil_General_3",1,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T14:55:39Z","2015-11-12T15:00:43Z",149.296973764963
"227","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T15:00:43Z","2015-11-12T15:00:43Z",149.296973764963
"227","PATIENT","Accueil_General_3","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T15:00:43Z","2015-11-12T15:02:19Z",149.296973764963
"227","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:02:19Z","2015-11-12T15:02:44Z",266.810181059807
"227","PATIENT","Uro_Attente_1","Uro_Box_7",NA,NA,NA,"2015-11-12T15:02:44Z","2015-11-12T15:03:06Z",266.810181059807
"227","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T15:03:06Z","2015-11-12T15:03:06Z",292.032270702955
"227","PATIENT","Uro_Box_7","Uro_Box_7",1,"URO.AS(2)",NA,"2015-11-12T15:03:06Z","2015-11-12T15:03:51Z",292.032270702955
"227","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T15:03:51Z","2015-11-12T15:03:51Z",292.032270702955
"227","PATIENT","Uro_Box_7","Uro_Box_7",2,"URO.MED(6)",NA,"2015-11-12T15:03:51Z","2015-11-12T15:31:03Z",292.032270702955
"227","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T15:31:03Z","2015-11-12T15:31:03Z",292.032270702955
"227","PATIENT","Uro_Box_7","Sortie_Attente",NA,NA,NA,"2015-11-12T15:31:03Z","2015-11-12T15:32:30Z",292.032270702955
"227","PATIENT","Sortie_Attente","Sortie_Attente",NA,NA,NA,"2015-11-12T15:32:30Z","2015-11-12T15:32:58Z",368.637124073438
"227","PATIENT","Sortie_Attente",NA,NA,NA,NA,"2015-11-12T15:32:58Z","2015-11-12T15:33:03Z",368.637124073438
"227","PATIENT",NA,NA,NA,NA,NA,"2015-11-12T15:33:03Z","2015-11-12T15:33:03Z",373.271088314107
"227","PATIENT",NA,NA,1,"SORTIE_URO.Agent_Sortie(1)",NA,"2015-11-12T15:33:03Z","2015-11-12T15:34:39Z",373.271088314107
"227","PATIENT",NA,NA,NA,NA,NA,"2015-11-12T15:34:39Z","2015-11-12T15:34:39Z",373.271088314107
"227","PATIENT",NA,"Sortie_Generale",NA,NA,NA,"2015-11-12T15:34:39Z","2015-11-12T15:36:42Z",373.271088314107
"227","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T15:36:42Z",NA,504.954781190009
"23","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T08:39:59Z","2015-11-12T08:44:11Z",0
"23","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T08:44:11Z","2015-11-12T08:46:34Z",108.995738245719
"23","PATIENT","Accueil_Attente","Accueil_Prio_1",NA,NA,NA,"2015-11-12T08:46:34Z","2015-11-12T08:46:56Z",108.995738245719
"23","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T08:46:56Z","2015-11-12T08:52:03Z",122.147807914156
"23","PATIENT","Accueil_Prio_1","Accueil_Prio_1",1,"ACCUEIL.Agent_Acc_1(3)",NA,"2015-11-12T08:52:03Z","2015-11-12T08:55:31Z",122.147807914156
"23","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T08:55:31Z","2015-11-12T08:55:31Z",122.147807914156
"23","PATIENT","Accueil_Prio_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(3)",NA,"2015-11-12T08:55:31Z","2015-11-12T08:58:43Z",122.147807914156
"23","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T08:58:43Z","2015-11-12T08:58:59Z",220.983503971398
"23","PATIENT","Uro_Attente_1","Uro_Box_4",NA,NA,NA,"2015-11-12T08:58:59Z","2015-11-12T08:59:44Z",220.983503971398
"23","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T08:59:44Z","2015-11-12T08:59:44Z",240.910850499583
"23","PATIENT","Uro_Box_4","Uro_Box_4",1,"URO.AS(2)",NA,"2015-11-12T08:59:44Z","2015-11-12T09:00:27Z",240.910850499583
"23","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T09:00:27Z","2015-11-12T09:00:27Z",240.910850499583
"23","PATIENT","Uro_Box_4","Uro_Box_4",2,"URO.MED(4)",NA,"2015-11-12T09:00:27Z","2015-11-12T09:04:59Z",240.910850499583
"23","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T09:04:59Z","2015-11-12T09:04:59Z",240.910850499583
"23","PATIENT","Uro_Box_4","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:04:59Z","2015-11-12T09:05:44Z",240.910850499583
"23","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:05:44Z","2015-11-12T09:07:46Z",260.29731947738
"23","PATIENT","Uro_Attente_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:07:46Z","2015-11-12T09:08:26Z",260.29731947738
"23","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:08:26Z","2015-11-12T09:09:23Z",284.90100444539
"23","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",1,"URO.AS(2)",NA,"2015-11-12T09:09:23Z","2015-11-12T09:10:40Z",284.90100444539
"23","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:10:40Z","2015-11-12T09:10:40Z",284.90100444539
"23","PATIENT","Uro_Debimetrie_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:10:40Z","2015-11-12T09:11:20Z",284.90100444539
"23","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:11:20Z","2015-11-12T09:12:05Z",305.983922033785
"23","PATIENT","Uro_Attente_1","Uro_Box_7",NA,NA,NA,"2015-11-12T09:12:05Z","2015-11-12T09:12:49Z",305.983922033785
"23","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T09:12:49Z","2015-11-12T09:12:49Z",327.494404890055
"23","PATIENT","Uro_Box_7","Uro_Box_7",1,"URO.MED(4)",NA,"2015-11-12T09:12:49Z","2015-11-12T09:18:05Z",327.494404890055
"23","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T09:18:05Z","2015-11-12T09:18:05Z",327.494404890055
"23","PATIENT","Uro_Box_7","Sortie_Generale",NA,NA,NA,"2015-11-12T09:18:05Z","2015-11-12T09:21:07Z",327.494404890055
"23","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T09:21:07Z",NA,425.445082073269
"232","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T14:52:04Z","2015-11-12T14:54:18Z",0
"232","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T14:54:18Z","2015-11-12T14:59:34Z",140.476295343854
"232","PATIENT","Accueil_Attente","Accueil_Prio_1",NA,NA,NA,"2015-11-12T14:59:34Z","2015-11-12T14:59:45Z",140.476295343854
"232","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T14:59:45Z","2015-11-12T14:59:45Z",153.67287008901
"232","PATIENT","Accueil_Prio_1","Accueil_Prio_1",1,"ACCUEIL.Agent_Acc_1(4)",NA,"2015-11-12T14:59:45Z","2015-11-12T15:03:04Z",153.67287008901
"232","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T15:03:04Z","2015-11-12T15:03:04Z",153.67287008901
"232","PATIENT","Accueil_Prio_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(4)",NA,"2015-11-12T15:03:04Z","2015-11-12T15:04:40Z",153.67287008901
"232","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T15:04:40Z","2015-11-12T15:05:03Z",271.230076524407
"232","PATIENT","Uro_Attente_1","Uro_Box_4",NA,NA,NA,"2015-11-12T15:05:03Z","2015-11-12T15:05:26Z",271.230076524407
"232","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T15:05:26Z","2015-11-12T15:05:26Z",298.802753459319
"232","PATIENT","Uro_Box_4","Uro_Box_4",1,"URO.AS(2)",NA,"2015-11-12T15:05:26Z","2015-11-12T15:06:25Z",298.802753459319
